# MLB 2027 schedule - all clubs, all game types
# source: https://statsapi.mlb.com/api/v1/schedule?sportId=1&startDate=2027-01-01&endDate=2027-12-31&gameType=R,E,S,D,L,F,W,A
# retrieved_utc: 2026-09-24T17:54:16Z
# raw_sha256: 47400a178ff91701f9a79c369a6f757807a4b94eb128d470e0185c49e10806e6
# games: 2900 (columns: date_local|start_utc|start_pt|start_et|time_tbd|game_type|away|home|away_id|home_id|venue|status|game_pk)
# time_tbd=true means the league has not published a first pitch; date_local is still official.
2027-06-16||TBD|TBD|true|R|Los Angeles Dodgers|San Francisco Giants|119|137|Oracle Park|Scheduled|852623
2027-06-16||TBD|TBD|true|R|Minnesota Twins|Philadelphia Phillies|142|143|Citizens Bank Park|Scheduled|852884
2027-06-16||TBD|TBD|true|R|New York Yankees|Tampa Bay Rays|147|139|Tropicana Field|Scheduled|852385
2027-06-16||TBD|TBD|true|R|Pittsburgh Pirates|Los Angeles Angels|134|108|Angel Stadium|Scheduled|853441
2027-06-16||TBD|TBD|true|R|San Diego Padres|New York Mets|135|121|Citi Field|Scheduled|853029
2027-06-16||TBD|TBD|true|R|Seattle Mariners|Detroit Tigers|136|116|Comerica Park|Scheduled|853681
2027-06-16||TBD|TBD|true|R|Toronto Blue Jays|Miami Marlins|141|146|loanDepot park|Scheduled|853275
2027-06-16||TBD|TBD|true|R|Washington Nationals|St. Louis Cardinals|120|138|Busch Stadium|Scheduled|852478
2027-06-17||TBD|TBD|true|R|Athletics|Boston Red Sox|133|111|Fenway Park|Scheduled|854179
2027-06-17||TBD|TBD|true|R|Cleveland Guardians|Baltimore Orioles|114|110|Oriole Park at Camden Yards|Scheduled|854255
2027-06-17||TBD|TBD|true|R|Los Angeles Angels|Seattle Mariners|108|136|T-Mobile Park|Scheduled|852541
2027-06-17||TBD|TBD|true|R|New York Yankees|Tampa Bay Rays|147|139|Tropicana Field|Scheduled|852387
2027-06-17||TBD|TBD|true|R|San Diego Padres|New York Mets|135|121|Citi Field|Scheduled|853026
2027-06-17||TBD|TBD|true|R|Washington Nationals|St. Louis Cardinals|120|138|Busch Stadium|Scheduled|852479
2027-06-18||TBD|TBD|true|R|Athletics|Cleveland Guardians|133|114|Progressive Field|Scheduled|853851
2027-06-18||TBD|TBD|true|R|Baltimore Orioles|Texas Rangers|110|140|Globe Life Field|Scheduled|852301
2027-06-18||TBD|TBD|true|R|Boston Red Sox|Arizona Diamondbacks|111|109|Chase Field|Scheduled|854491
2027-06-18||TBD|TBD|true|R|Chicago Cubs|Colorado Rockies|112|115|Coors Field|Scheduled|853767
2027-06-18||TBD|TBD|true|R|Cincinnati Reds|St. Louis Cardinals|113|138|Busch Stadium|Scheduled|852481
2027-06-18||TBD|TBD|true|R|Kansas City Royals|Houston Astros|118|117|Daikin Park|Scheduled|853609
2027-06-18||TBD|TBD|true|R|Los Angeles Angels|Seattle Mariners|108|136|T-Mobile Park|Scheduled|852547
2027-06-18||TBD|TBD|true|R|Miami Marlins|Los Angeles Dodgers|146|119|UNIQLO Field at Dodger Stadium|Scheduled|853368
2027-06-18||TBD|TBD|true|R|Milwaukee Brewers|Tampa Bay Rays|158|139|Tropicana Field|Scheduled|852389
2027-06-18||TBD|TBD|true|R|Minnesota Twins|Chicago White Sox|142|145|Rate Field|Scheduled|854016
2027-06-18||TBD|TBD|true|R|New York Yankees|Atlanta Braves|147|144|Truist Park|Scheduled|854340
2027-06-18||TBD|TBD|true|R|Pittsburgh Pirates|San Diego Padres|134|135|Petco Park|Scheduled|852714
2027-06-18||TBD|TBD|true|R|San Francisco Giants|Philadelphia Phillies|137|143|Citizens Bank Park|Scheduled|852858
2027-06-18||TBD|TBD|true|R|Toronto Blue Jays|Detroit Tigers|141|116|Comerica Park|Scheduled|853680
2027-06-18||TBD|TBD|true|R|Washington Nationals|New York Mets|120|121|Citi Field|Scheduled|853038
2027-06-19||TBD|TBD|true|R|Athletics|Cleveland Guardians|133|114|Progressive Field|Scheduled|853850
2027-06-19||TBD|TBD|true|R|Baltimore Orioles|Texas Rangers|110|140|Globe Life Field|Scheduled|852311
2027-06-19||TBD|TBD|true|R|Boston Red Sox|Arizona Diamondbacks|111|109|Chase Field|Scheduled|854492
2027-06-19||TBD|TBD|true|R|Chicago Cubs|Colorado Rockies|112|115|Coors Field|Scheduled|853765
2027-06-19||TBD|TBD|true|R|Cincinnati Reds|St. Louis Cardinals|113|138|Busch Stadium|Scheduled|852465
2027-06-19||TBD|TBD|true|R|Kansas City Royals|Houston Astros|118|117|Daikin Park|Scheduled|853605
2027-06-19||TBD|TBD|true|R|Los Angeles Angels|Seattle Mariners|108|136|T-Mobile Park|Scheduled|852542
2027-06-19||TBD|TBD|true|R|Miami Marlins|Los Angeles Dodgers|146|119|UNIQLO Field at Dodger Stadium|Scheduled|853363
2027-06-19||TBD|TBD|true|R|Milwaukee Brewers|Tampa Bay Rays|158|139|Tropicana Field|Scheduled|852383
2027-06-19||TBD|TBD|true|R|Minnesota Twins|Chicago White Sox|142|145|Rate Field|Scheduled|854004
2027-06-19||TBD|TBD|true|R|New York Yankees|Atlanta Braves|147|144|Truist Park|Scheduled|854338
2027-06-19||TBD|TBD|true|R|Pittsburgh Pirates|San Diego Padres|134|135|Petco Park|Scheduled|852709
2027-06-19||TBD|TBD|true|R|San Francisco Giants|Philadelphia Phillies|137|143|Citizens Bank Park|Scheduled|852861
2027-06-19||TBD|TBD|true|R|Toronto Blue Jays|Detroit Tigers|141|116|Comerica Park|Scheduled|853682
2027-06-19||TBD|TBD|true|R|Washington Nationals|New York Mets|120|121|Citi Field|Scheduled|853027
2027-06-20||TBD|TBD|true|R|Athletics|Cleveland Guardians|133|114|Progressive Field|Scheduled|853842
2027-06-20||TBD|TBD|true|R|Baltimore Orioles|Texas Rangers|110|140|Globe Life Field|Scheduled|852313
2027-06-20||TBD|TBD|true|R|Boston Red Sox|Arizona Diamondbacks|111|109|Chase Field|Scheduled|854493
2027-06-20||TBD|TBD|true|R|Chicago Cubs|Colorado Rockies|112|115|Coors Field|Scheduled|853766
2027-06-20||TBD|TBD|true|R|Cincinnati Reds|St. Louis Cardinals|113|138|Busch Stadium|Scheduled|852464
2027-06-20||TBD|TBD|true|R|Kansas City Royals|Houston Astros|118|117|Daikin Park|Scheduled|853611
2027-06-20||TBD|TBD|true|R|Los Angeles Angels|Seattle Mariners|108|136|T-Mobile Park|Scheduled|852552
2027-06-20||TBD|TBD|true|R|Miami Marlins|Los Angeles Dodgers|146|119|UNIQLO Field at Dodger Stadium|Scheduled|853367
2027-06-20||TBD|TBD|true|R|Milwaukee Brewers|Tampa Bay Rays|158|139|Tropicana Field|Scheduled|852384
2027-06-20||TBD|TBD|true|R|Minnesota Twins|Chicago White Sox|142|145|Rate Field|Scheduled|854007
2027-06-20||TBD|TBD|true|R|New York Yankees|Atlanta Braves|147|144|Truist Park|Scheduled|854336
2027-06-20||TBD|TBD|true|R|Pittsburgh Pirates|San Diego Padres|134|135|Petco Park|Scheduled|852705
2027-06-20||TBD|TBD|true|R|San Francisco Giants|Philadelphia Phillies|137|143|Citizens Bank Park|Scheduled|852866
2027-06-20||TBD|TBD|true|R|Toronto Blue Jays|Detroit Tigers|141|116|Comerica Park|Scheduled|853679
2027-06-20||TBD|TBD|true|R|Washington Nationals|New York Mets|120|121|Citi Field|Scheduled|853036
2027-06-21||TBD|TBD|true|R|Arizona Diamondbacks|Colorado Rockies|109|115|Coors Field|Scheduled|853764
2027-06-21||TBD|TBD|true|R|Baltimore Orioles|Kansas City Royals|110|118|Kauffman Stadium|Scheduled|853515
2027-06-21||TBD|TBD|true|R|Boston Red Sox|Athletics|111|133|Sutter Health Park|Scheduled|854407
2027-06-21||TBD|TBD|true|R|Chicago Cubs|San Diego Padres|112|135|Petco Park|Scheduled|852707
2027-06-21||TBD|TBD|true|R|Cincinnati Reds|Los Angeles Angels|113|108|Angel Stadium|Scheduled|853442
2027-06-21||TBD|TBD|true|R|Houston Astros|Cleveland Guardians|117|114|Progressive Field|Scheduled|853844
2027-06-21||TBD|TBD|true|R|Miami Marlins|Seattle Mariners|146|136|T-Mobile Park|Scheduled|852550
2027-06-21||TBD|TBD|true|R|Milwaukee Brewers|New York Mets|158|121|Citi Field|Scheduled|853039
2027-06-21||TBD|TBD|true|R|New York Yankees|Minnesota Twins|147|142|Target Field|Scheduled|853121
2027-06-21||TBD|TBD|true|R|Philadelphia Phillies|Atlanta Braves|143|144|Truist Park|Scheduled|854322
2027-06-21||TBD|TBD|true|R|San Francisco Giants|Toronto Blue Jays|137|141|Rogers Centre|Scheduled|852231
2027-06-21||TBD|TBD|true|R|Texas Rangers|Chicago White Sox|140|145|Rate Field|Scheduled|853999
2027-06-22||TBD|TBD|true|R|Arizona Diamondbacks|Colorado Rockies|109|115|Coors Field|Scheduled|853763
2027-06-22||TBD|TBD|true|R|Baltimore Orioles|Kansas City Royals|110|118|Kauffman Stadium|Scheduled|853510
2027-06-22||TBD|TBD|true|R|Boston Red Sox|Athletics|111|133|Sutter Health Park|Scheduled|854409
2027-06-22||TBD|TBD|true|R|Chicago Cubs|San Diego Padres|112|135|Petco Park|Scheduled|852713
2027-06-22||TBD|TBD|true|R|Chicago Cubs|San Diego Padres|112|135|Petco Park|Scheduled|852702
2027-06-22||TBD|TBD|true|R|Cincinnati Reds|Los Angeles Angels|113|108|Angel Stadium|Scheduled|853443
2027-06-22||TBD|TBD|true|R|Detroit Tigers|Pittsburgh Pirates|116|134|PNC Park|Scheduled|852794
2027-06-22||TBD|TBD|true|R|Houston Astros|Cleveland Guardians|117|114|Progressive Field|Scheduled|853845
2027-06-22||TBD|TBD|true|R|Los Angeles Dodgers|Tampa Bay Rays|119|139|Tropicana Field|Scheduled|852394
2027-06-22||TBD|TBD|true|R|Miami Marlins|Seattle Mariners|146|136|T-Mobile Park|Scheduled|852549
2027-06-22||TBD|TBD|true|R|Milwaukee Brewers|New York Mets|158|121|Citi Field|Scheduled|853031
2027-06-22||TBD|TBD|true|R|New York Yankees|Minnesota Twins|147|142|Target Field|Scheduled|853124
2027-06-22||TBD|TBD|true|R|Philadelphia Phillies|Atlanta Braves|143|144|Truist Park|Scheduled|854326
2027-06-22||TBD|TBD|true|R|San Francisco Giants|Toronto Blue Jays|137|141|Rogers Centre|Scheduled|852225
2027-06-22||TBD|TBD|true|R|St. Louis Cardinals|Washington Nationals|138|120|Nationals Park|Scheduled|852149
2027-06-22||TBD|TBD|true|R|Texas Rangers|Chicago White Sox|140|145|Rate Field|Scheduled|854006
2027-06-23||TBD|TBD|true|R|Arizona Diamondbacks|Colorado Rockies|109|115|Coors Field|Scheduled|853762
2027-06-23||TBD|TBD|true|R|Baltimore Orioles|Kansas City Royals|110|118|Kauffman Stadium|Scheduled|853517
2027-06-23||TBD|TBD|true|R|Boston Red Sox|Athletics|111|133|Sutter Health Park|Scheduled|854408
2027-06-23||TBD|TBD|true|R|Cincinnati Reds|Los Angeles Angels|113|108|Angel Stadium|Scheduled|853450
2027-06-23||TBD|TBD|true|R|Detroit Tigers|Pittsburgh Pirates|116|134|PNC Park|Scheduled|852788
2027-06-23||TBD|TBD|true|R|Houston Astros|Cleveland Guardians|117|114|Progressive Field|Scheduled|853841
2027-06-23||TBD|TBD|true|R|Los Angeles Dodgers|Tampa Bay Rays|119|139|Tropicana Field|Scheduled|852368
2027-06-23||TBD|TBD|true|R|Miami Marlins|Seattle Mariners|146|136|T-Mobile Park|Scheduled|852548
2027-06-23||TBD|TBD|true|R|Milwaukee Brewers|New York Mets|158|121|Citi Field|Scheduled|853032
2027-06-23||TBD|TBD|true|R|New York Yankees|Minnesota Twins|147|142|Target Field|Scheduled|853117
2027-06-23||TBD|TBD|true|R|Philadelphia Phillies|Atlanta Braves|143|144|Truist Park|Scheduled|854321
2027-06-23||TBD|TBD|true|R|San Francisco Giants|Toronto Blue Jays|137|141|Rogers Centre|Scheduled|852226
2027-06-23||TBD|TBD|true|R|St. Louis Cardinals|Washington Nationals|138|120|Nationals Park|Scheduled|852146
2027-06-23||TBD|TBD|true|R|Texas Rangers|Chicago White Sox|140|145|Rate Field|Scheduled|854005
2027-06-24||TBD|TBD|true|R|Chicago Cubs|San Francisco Giants|112|137|Oracle Park|Scheduled|852621
2027-06-24||TBD|TBD|true|R|Cleveland Guardians|Minnesota Twins|114|142|Target Field|Scheduled|853120
2027-06-24||TBD|TBD|true|R|Detroit Tigers|Pittsburgh Pirates|116|134|PNC Park|Scheduled|852800
2027-06-24||TBD|TBD|true|R|Kansas City Royals|Chicago White Sox|118|145|Rate Field|Scheduled|853996
2027-06-24||TBD|TBD|true|R|Los Angeles Dodgers|Tampa Bay Rays|119|139|Tropicana Field|Scheduled|852372
2027-06-24||TBD|TBD|true|R|Philadelphia Phillies|Atlanta Braves|143|144|Truist Park|Scheduled|854320
2027-06-24||TBD|TBD|true|R|St. Louis Cardinals|Washington Nationals|138|120|Nationals Park|Scheduled|852147
2027-06-25||TBD|TBD|true|R|Arizona Diamondbacks|Athletics|109|133|Sutter Health Park|Scheduled|854412
2027-06-25||TBD|TBD|true|R|Atlanta Braves|Cincinnati Reds|144|113|Great American Ball Park|Scheduled|853923
2027-06-25||TBD|TBD|true|R|Chicago Cubs|San Francisco Giants|112|137|Oracle Park|Scheduled|852628
2027-06-25||TBD|TBD|true|R|Cleveland Guardians|Minnesota Twins|114|142|Target Field|Scheduled|853111
2027-06-25||TBD|TBD|true|R|Colorado Rockies|Boston Red Sox|115|111|Fenway Park|Scheduled|854176
2027-06-25||TBD|TBD|true|R|Detroit Tigers|New York Yankees|116|147|Yankee Stadium|Scheduled|852957
2027-06-25||TBD|TBD|true|R|Kansas City Royals|Chicago White Sox|118|145|Rate Field|Scheduled|853997
2027-06-25||TBD|TBD|true|R|Los Angeles Dodgers|Miami Marlins|119|146|loanDepot park|Scheduled|853283
2027-06-25||TBD|TBD|true|R|New York Mets|St. Louis Cardinals|121|138|Busch Stadium|Scheduled|852456
2027-06-25||TBD|TBD|true|R|Philadelphia Phillies|Pittsburgh Pirates|143|134|PNC Park|Scheduled|852792
2027-06-25||TBD|TBD|true|R|San Diego Padres|Toronto Blue Jays|135|141|Rogers Centre|Scheduled|852227
2027-06-25||TBD|TBD|true|R|Seattle Mariners|Houston Astros|136|117|Daikin Park|Scheduled|853592
2027-06-25||TBD|TBD|true|R|Tampa Bay Rays|Los Angeles Angels|139|108|Angel Stadium|Scheduled|853430
2027-06-25||TBD|TBD|true|R|Texas Rangers|Baltimore Orioles|140|110|Oriole Park at Camden Yards|Scheduled|854238
2027-06-25||TBD|TBD|true|R|Washington Nationals|Milwaukee Brewers|120|158|American Family Field|Scheduled|853185
2027-06-26||TBD|TBD|true|R|Arizona Diamondbacks|Athletics|109|133|Sutter Health Park|Scheduled|854405
2027-06-26||TBD|TBD|true|R|Atlanta Braves|Cincinnati Reds|144|113|Great American Ball Park|Scheduled|853917
2027-06-26||TBD|TBD|true|R|Chicago Cubs|San Francisco Giants|112|137|Oracle Park|Scheduled|852624
2027-06-26||TBD|TBD|true|R|Cleveland Guardians|Minnesota Twins|114|142|Target Field|Scheduled|853123
2027-06-26||TBD|TBD|true|R|Colorado Rockies|Boston Red Sox|115|111|Fenway Park|Scheduled|854161
2027-06-26||TBD|TBD|true|R|Detroit Tigers|New York Yankees|116|147|Yankee Stadium|Scheduled|852956
2027-06-26||TBD|TBD|true|R|Kansas City Royals|Chicago White Sox|118|145|Rate Field|Scheduled|854000
2027-06-26||TBD|TBD|true|R|Los Angeles Dodgers|Miami Marlins|119|146|loanDepot park|Scheduled|853279
2027-06-26||TBD|TBD|true|R|New York Mets|St. Louis Cardinals|121|138|Busch Stadium|Scheduled|852460
2027-06-26||TBD|TBD|true|R|Philadelphia Phillies|Pittsburgh Pirates|143|134|PNC Park|Scheduled|852778
2027-06-26||TBD|TBD|true|R|San Diego Padres|Toronto Blue Jays|135|141|Rogers Centre|Scheduled|852230
2027-06-26||TBD|TBD|true|R|Seattle Mariners|Houston Astros|136|117|Daikin Park|Scheduled|853595
2027-06-26||TBD|TBD|true|R|Tampa Bay Rays|Los Angeles Angels|139|108|Angel Stadium|Scheduled|853427
2027-06-26||TBD|TBD|true|R|Texas Rangers|Baltimore Orioles|140|110|Oriole Park at Camden Yards|Scheduled|854236
2027-06-26||TBD|TBD|true|R|Washington Nationals|Milwaukee Brewers|120|158|American Family Field|Scheduled|853183
2027-06-27||TBD|TBD|true|R|Arizona Diamondbacks|Athletics|109|133|Sutter Health Park|Scheduled|854411
2027-06-27||TBD|TBD|true|R|Atlanta Braves|Cincinnati Reds|144|113|Great American Ball Park|Scheduled|853920
2027-06-27||TBD|TBD|true|R|Chicago Cubs|San Francisco Giants|112|137|Oracle Park|Scheduled|852629
2027-06-27||TBD|TBD|true|R|Cleveland Guardians|Minnesota Twins|114|142|Target Field|Scheduled|853114
2027-06-27||TBD|TBD|true|R|Colorado Rockies|Boston Red Sox|115|111|Fenway Park|Scheduled|854156
2027-06-27||TBD|TBD|true|R|Detroit Tigers|New York Yankees|116|147|Yankee Stadium|Scheduled|852951
2027-06-27||TBD|TBD|true|R|Kansas City Royals|Chicago White Sox|118|145|Rate Field|Scheduled|854009
2027-06-27||TBD|TBD|true|R|Los Angeles Dodgers|Miami Marlins|119|146|loanDepot park|Scheduled|853277
2027-06-27||TBD|TBD|true|R|New York Mets|St. Louis Cardinals|121|138|Busch Stadium|Scheduled|852461
2027-06-27||TBD|TBD|true|R|Philadelphia Phillies|Pittsburgh Pirates|143|134|PNC Park|Scheduled|852779
2027-06-27||TBD|TBD|true|R|San Diego Padres|Toronto Blue Jays|135|141|Rogers Centre|Scheduled|852218
2027-06-27||TBD|TBD|true|R|Seattle Mariners|Houston Astros|136|117|Daikin Park|Scheduled|853594
2027-06-27||TBD|TBD|true|R|Tampa Bay Rays|Los Angeles Angels|139|108|Angel Stadium|Scheduled|853428
2027-06-27||TBD|TBD|true|R|Texas Rangers|Baltimore Orioles|140|110|Oriole Park at Camden Yards|Scheduled|854234
2027-06-27||TBD|TBD|true|R|Washington Nationals|Milwaukee Brewers|120|158|American Family Field|Scheduled|853184
2027-06-28||TBD|TBD|true|R|Atlanta Braves|Texas Rangers|144|140|Globe Life Field|Scheduled|852291
2027-06-28||TBD|TBD|true|R|Houston Astros|Kansas City Royals|117|118|Kauffman Stadium|Scheduled|853508
2027-06-28||TBD|TBD|true|R|New York Mets|Arizona Diamondbacks|121|109|Chase Field|Scheduled|854486
2027-06-28||TBD|TBD|true|R|Pittsburgh Pirates|Milwaukee Brewers|134|158|American Family Field|Scheduled|853186
2027-06-28||TBD|TBD|true|R|San Diego Padres|Chicago Cubs|135|112|Wrigley Field|Scheduled|854082
2027-06-28||TBD|TBD|true|R|Seattle Mariners|New York Yankees|136|147|Yankee Stadium|Scheduled|852955
2027-06-28||TBD|TBD|true|R|St. Louis Cardinals|Miami Marlins|138|146|loanDepot park|Scheduled|853269
2027-06-28||TBD|TBD|true|R|Tampa Bay Rays|San Francisco Giants|139|137|Oracle Park|Scheduled|852632
2027-06-28||TBD|TBD|true|R|Washington Nationals|Los Angeles Dodgers|120|119|UNIQLO Field at Dodger Stadium|Scheduled|853364
2027-06-29||TBD|TBD|true|R|Athletics|Baltimore Orioles|133|110|Oriole Park at Camden Yards|Scheduled|854237
2027-06-29||TBD|TBD|true|R|Atlanta Braves|Texas Rangers|144|140|Globe Life Field|Scheduled|852289
2027-06-29||TBD|TBD|true|R|Chicago White Sox|Cincinnati Reds|145|113|Great American Ball Park|Scheduled|853921
2027-06-29||TBD|TBD|true|R|Cleveland Guardians|Detroit Tigers|114|116|Comerica Park|Scheduled|853676
2027-06-29||TBD|TBD|true|R|Colorado Rockies|Philadelphia Phillies|115|143|Citizens Bank Park|Scheduled|852863
2027-06-29||TBD|TBD|true|R|Houston Astros|Kansas City Royals|117|118|Kauffman Stadium|Scheduled|853516
2027-06-29||TBD|TBD|true|R|Los Angeles Angels|Toronto Blue Jays|108|141|Rogers Centre|Scheduled|852222
2027-06-29||TBD|TBD|true|R|Minnesota Twins|Boston Red Sox|142|111|Fenway Park|Scheduled|854162
2027-06-29||TBD|TBD|true|R|New York Mets|Arizona Diamondbacks|121|109|Chase Field|Scheduled|854494
2027-06-29||TBD|TBD|true|R|Pittsburgh Pirates|Milwaukee Brewers|134|158|American Family Field|Scheduled|853191
2027-06-29||TBD|TBD|true|R|San Diego Padres|Chicago Cubs|135|112|Wrigley Field|Scheduled|854087
2027-06-29||TBD|TBD|true|R|Seattle Mariners|New York Yankees|136|147|Yankee Stadium|Scheduled|852948
2027-06-29||TBD|TBD|true|R|St. Louis Cardinals|Miami Marlins|138|146|loanDepot park|Scheduled|853270
2027-06-29||TBD|TBD|true|R|Tampa Bay Rays|San Francisco Giants|139|137|Oracle Park|Scheduled|852626
2027-06-29||TBD|TBD|true|R|Washington Nationals|Los Angeles Dodgers|120|119|UNIQLO Field at Dodger Stadium|Scheduled|853360
2027-06-30||TBD|TBD|true|R|Athletics|Baltimore Orioles|133|110|Oriole Park at Camden Yards|Scheduled|854243
2027-06-30||TBD|TBD|true|R|Atlanta Braves|Texas Rangers|144|140|Globe Life Field|Scheduled|852296
2027-06-30||TBD|TBD|true|R|Chicago White Sox|Cincinnati Reds|145|113|Great American Ball Park|Scheduled|853927
2027-06-30||TBD|TBD|true|R|Cleveland Guardians|Detroit Tigers|114|116|Comerica Park|Scheduled|853678
2027-06-30||TBD|TBD|true|R|Colorado Rockies|Philadelphia Phillies|115|143|Citizens Bank Park|Scheduled|852865
2027-06-30||TBD|TBD|true|R|Houston Astros|Kansas City Royals|117|118|Kauffman Stadium|Scheduled|853511
2027-06-30||TBD|TBD|true|R|Los Angeles Angels|Toronto Blue Jays|108|141|Rogers Centre|Scheduled|852219
2027-06-30||TBD|TBD|true|R|Minnesota Twins|Boston Red Sox|142|111|Fenway Park|Scheduled|854158
2027-06-30||TBD|TBD|true|R|New York Mets|Arizona Diamondbacks|121|109|Chase Field|Scheduled|854495
2027-06-30||TBD|TBD|true|R|Pittsburgh Pirates|Milwaukee Brewers|134|158|American Family Field|Scheduled|853182
2027-06-30||TBD|TBD|true|R|San Diego Padres|Chicago Cubs|135|112|Wrigley Field|Scheduled|854081
2027-06-30||TBD|TBD|true|R|Seattle Mariners|New York Yankees|136|147|Yankee Stadium|Scheduled|852949
2027-06-30||TBD|TBD|true|R|St. Louis Cardinals|Miami Marlins|138|146|loanDepot park|Scheduled|853271
2027-06-30||TBD|TBD|true|R|Tampa Bay Rays|San Francisco Giants|139|137|Oracle Park|Scheduled|852631
2027-06-30||TBD|TBD|true|R|Washington Nationals|Los Angeles Dodgers|120|119|UNIQLO Field at Dodger Stadium|Scheduled|853343
2027-07-01||TBD|TBD|true|R|Athletics|Baltimore Orioles|133|110|Oriole Park at Camden Yards|Scheduled|854235
2027-07-01||TBD|TBD|true|R|Chicago White Sox|Cincinnati Reds|145|113|Great American Ball Park|Scheduled|853925
2027-07-01||TBD|TBD|true|R|Cleveland Guardians|Detroit Tigers|114|116|Comerica Park|Scheduled|853677
2027-07-01||TBD|TBD|true|R|Colorado Rockies|Philadelphia Phillies|115|143|Citizens Bank Park|Scheduled|852860
2027-07-01||TBD|TBD|true|R|Houston Astros|Kansas City Royals|117|118|Kauffman Stadium|Scheduled|853518
2027-07-01||TBD|TBD|true|R|Los Angeles Angels|Toronto Blue Jays|108|141|Rogers Centre|Scheduled|852224
2027-07-01||TBD|TBD|true|R|Minnesota Twins|Boston Red Sox|142|111|Fenway Park|Scheduled|854159
2027-07-01||TBD|TBD|true|R|New York Mets|Los Angeles Dodgers|121|119|UNIQLO Field at Dodger Stadium|Scheduled|853342
2027-07-01||TBD|TBD|true|R|Pittsburgh Pirates|Miami Marlins|134|146|loanDepot park|Scheduled|853272
2027-07-01||TBD|TBD|true|R|San Francisco Giants|Arizona Diamondbacks|137|109|Chase Field|Scheduled|854496
2027-07-01||TBD|TBD|true|R|Seattle Mariners|New York Yankees|136|147|Yankee Stadium|Scheduled|852947
2027-07-01||TBD|TBD|true|R|St. Louis Cardinals|Chicago Cubs|138|112|Wrigley Field|Scheduled|854091
2027-07-02||TBD|TBD|true|R|Athletics|Washington Nationals|133|120|Nationals Park|Scheduled|852148
2027-07-02||TBD|TBD|true|R|Baltimore Orioles|Boston Red Sox|110|111|Fenway Park|Scheduled|854167
2027-07-02||TBD|TBD|true|R|Chicago White Sox|Texas Rangers|145|140|Globe Life Field|Scheduled|852299
2027-07-02||TBD|TBD|true|R|Detroit Tigers|Kansas City Royals|116|118|Kauffman Stadium|Scheduled|853513
2027-07-02||TBD|TBD|true|R|Houston Astros|New York Yankees|117|147|Yankee Stadium|Scheduled|852934
2027-07-02||TBD|TBD|true|R|Los Angeles Angels|Atlanta Braves|108|144|Truist Park|Scheduled|854323
2027-07-02||TBD|TBD|true|R|Milwaukee Brewers|Cincinnati Reds|158|113|Great American Ball Park|Scheduled|853922
2027-07-02||TBD|TBD|true|R|Minnesota Twins|Cleveland Guardians|142|114|Progressive Field|Scheduled|853843
2027-07-02||TBD|TBD|true|R|New York Mets|Los Angeles Dodgers|121|119|UNIQLO Field at Dodger Stadium|Scheduled|853344
2027-07-02||TBD|TBD|true|R|Pittsburgh Pirates|Miami Marlins|134|146|loanDepot park|Scheduled|853268
2027-07-02||TBD|TBD|true|R|San Francisco Giants|Arizona Diamondbacks|137|109|Chase Field|Scheduled|854497
2027-07-02||TBD|TBD|true|R|Seattle Mariners|Philadelphia Phillies|136|143|Citizens Bank Park|Scheduled|852859
2027-07-02||TBD|TBD|true|R|St. Louis Cardinals|Chicago Cubs|138|112|Wrigley Field|Scheduled|854089
2027-07-02||TBD|TBD|true|R|Tampa Bay Rays|San Diego Padres|139|135|Petco Park|Scheduled|852710
2027-07-02||TBD|TBD|true|R|Toronto Blue Jays|Colorado Rockies|141|115|Coors Field|Scheduled|853758
2027-07-03||TBD|TBD|true|R|Athletics|Washington Nationals|133|120|Nationals Park|Scheduled|852139
2027-07-03||TBD|TBD|true|R|Baltimore Orioles|Boston Red Sox|110|111|Fenway Park|Scheduled|854157
2027-07-03||TBD|TBD|true|R|Chicago White Sox|Texas Rangers|145|140|Globe Life Field|Scheduled|852294
2027-07-03||TBD|TBD|true|R|Detroit Tigers|Kansas City Royals|116|118|Kauffman Stadium|Scheduled|853509
2027-07-03||TBD|TBD|true|R|Houston Astros|New York Yankees|117|147|Yankee Stadium|Scheduled|852941
2027-07-03||TBD|TBD|true|R|Los Angeles Angels|Atlanta Braves|108|144|Truist Park|Scheduled|854328
2027-07-03||TBD|TBD|true|R|Milwaukee Brewers|Cincinnati Reds|158|113|Great American Ball Park|Scheduled|853924
2027-07-03||TBD|TBD|true|R|Minnesota Twins|Cleveland Guardians|142|114|Progressive Field|Scheduled|853837
2027-07-03||TBD|TBD|true|R|New York Mets|Los Angeles Dodgers|121|119|UNIQLO Field at Dodger Stadium|Scheduled|853345
2027-07-03||TBD|TBD|true|R|Pittsburgh Pirates|Miami Marlins|134|146|loanDepot park|Scheduled|853262
2027-07-03||TBD|TBD|true|R|San Francisco Giants|Arizona Diamondbacks|137|109|Chase Field|Scheduled|854475
2027-07-03||TBD|TBD|true|R|Seattle Mariners|Philadelphia Phillies|136|143|Citizens Bank Park|Scheduled|852867
2027-07-03||TBD|TBD|true|R|St. Louis Cardinals|Chicago Cubs|138|112|Wrigley Field|Scheduled|854088
2027-07-03||TBD|TBD|true|R|Tampa Bay Rays|San Diego Padres|139|135|Petco Park|Scheduled|852706
2027-07-03||TBD|TBD|true|R|Toronto Blue Jays|Colorado Rockies|141|115|Coors Field|Scheduled|853760
2027-07-04||TBD|TBD|true|R|Athletics|Washington Nationals|133|120|Nationals Park|Scheduled|852140
